author,title,description,url,source,image,category,language,country,published_at,topic
,Queensland Premier defends record health spending,Premier Steven Miles insists the huge health spending boost in today's state budget is responsible.,https://www.watoday.com.au/national/queensland-premier-defends-record-health-spending-20240611-p5jkrc.html?ref=rss&utm_medium=rss&utm_source=rss_feed,watoday,https://static.ffx.io/images/$width_800%2C$height_450/t_crop_fill/q_86%2Cf_jpg/8b0273738923e57229141e543ceba6ead3404674,general,en,au,2024-06-10T22:00:14+00:00,health
,Queensland Premier defends record health spending,Premier Steven Miles insists the huge health spending boost in today's state budget is responsible.,https://www.smh.com.au/national/queensland-premier-defends-record-health-spending-20240611-p5jkrc.html?ref=rss&utm_medium=rss&utm_source=rss_feed,The Sydney Morning Herald,https://static.ffx.io/images/$width_800%2C$height_450/t_crop_fill/q_86%2Cf_jpg/8b0273738923e57229141e543ceba6ead3404674,general,en,au,2024-06-10T22:00:14+00:00,health
,Queensland Premier defends record health spending,Premier Steven Miles insists the huge health spending boost in today's state budget is responsible.,https://www.brisbanetimes.com.au/national/queensland-premier-defends-record-health-spending-20240611-p5jkrc.html?ref=rss&utm_medium=rss&utm_source=rss_feed,brisbanetimes,https://static.ffx.io/images/$width_800%2C$height_450/t_crop_fill/q_86%2Cf_jpg/8b0273738923e57229141e543ceba6ead3404674,general,en,au,2024-06-10T22:00:14+00:00,health
Josh Christenson,Democratic Sen. Patty Murray aide questioned HHS about migrants sheltering in Seattle — and they never came,"An aide to powerful Democratic Sen. Patty Murray raised issues with staffers at the Department of Health and Human Services (HHS) about a plan to shelter migrants in downtown Seattle — just one month before the agency opted against the move, The Post has learned. The aide, Kathryn Toomajian, blasted out an email to four...",https://nypost.com/2024/06/10/us-news/democratic-sen-patty-murray-aide-questioned-hhs-about-migrants-sheltering-in-seattle-and-they-never-came/,Post,https://nypost.com/wp-content%2Fuploads%2Fsites%2F2%2F2024%2F06%2Fdrone-view-group-mostly-venezuelan-83593092.jpg?quality%3D90%26strip%3Dall,general,en,zm,2024-06-10T21:59:18+00:00,health
,Dani&#39;s Place rehabilitation center will 1-day serve region,Donna and Jeff Heck noticed a huge gap in continued care when their daughter was released from a mental health center with no immediate follow-up plan for care in place.,https://www.toledoblade.com/local/city/2024/06/10/danis-place-rehabilitation-center-1-day-serve-region/stories/20240610024,toledoblade,https://www.toledoblade.com/image/2024/06/10/600x_a4-3_cCM/Dani11-20240610001.jpg,general,en,us,2024-06-10T21:42:09+00:00,health
Associated Press,Alzheimer’s drug that can slow disease gets backing from FDA advisers,"A closely watched Alzheimer’s drug from Eli Lilly won the backing of federal health advisers on Monday, setting the stage for the treatment’s expected approval for people with mild dementia caused by the brain-robbing disease.",https://www.chicagotribune.com/2024/06/10/alzheimers-drug-that-can-slow-disease-gets-backing-from-fda-advisers/,Chicago Tribune,https://www.chicagotribune.com/wp-content/uploads/2024/06/Alzheimers_Drug_FDA_38323.jpg?w=1400px&strip=all,general,en,us,2024-06-10T21:37:38+00:00,health
,Streamline Health Q1 Earnings Preview,Streamline Health Q1 Earnings Preview,https://seekingalpha.com/news/4114523-streamline-health-q1-earnings-preview?utm_source=feed_news_all&utm_medium=referral&feed_item_type=news,Seeking Alpha,,business,en,us,2024-06-10T21:35:22+00:00,health
Dan Mihalopoulos,Feds investigating last year’s data breach affecting the Cook County hospital system,"Federal authorities are conducting a criminal investigation into a massive data breach that potentially affected as many as 1.2 million patients at Cook County’s public health system and a total of 14 million people across the country, according to records obtained by WBEZ.In a grand jury subpoena sent to Cook County Health in November, investigators asked the agency to turn over “any and all information related to the data security incident” involving Perry Johnson &amp; Associates, a Nevada-based medical transcription company also known as PJ&amp;A.The subpoena shows Acting U.S...",https://chicago.suntimes.com/criminal-justice/2024/06/10/feds-investigating-last-years-data-breach-affecting-the-cook-county-hospital-system,suntimes,,general,en,us,2024-06-10T21:32:22+00:00,health
Brian Fagioli,Apple Watch gets smarter with watchOS 11,"Apple today previewed watchOS 11, unveiling features for Apple Watch that leverage advanced sensor technology, algorithms, and a science-based approach to offer new health and fitness insights along with more personalization. The new Vitals app surfaces key health metrics to help users make informed decisions. The ability to measure training load offers a new experience for improved fitness. Activity rings are now more customizable, and the Smart Stack and Photos face use intelligence for greater individualization. The Health app on iPhone and iPad offers additional support for pregnant users...",https://betanews.com/2024/06/10/watchos-11-health-fitness-insights/,betanews,,general,en,us,2024-06-10T21:30:33+00:00,health
,Health Care Up on Defensive Bias -- Health Care Roundup,(marketscreener.com) Health-care companies rose as traders sought out defensive sectors ahead of key inflation data. Moderna shares slipped despite unveiling data from clinical trials showing that the biotech firm's combination Covid and flu vaccine triggered better immune responses than stand-alone shots currently on the market. Write to Rob Curran at rob....https://www.marketscreener.com/quote/stock/MODERNA-INC-47437573/news/Health-Care-Up-on-Defensive-Bias-Health-Care-Roundup-46942610/?utm_medium=RSS&utm_content=20240610,https://www.marketscreener.com/quote/stock/MODERNA-INC-47437573/news/Health-Care-Up-on-Defensive-Bias-Health-Care-Roundup-46942610/?utm_medium=RSS&utm_content=20240610,4-traders,,general,en,us,2024-06-10T21:29:27+00:00,health
Senior Airman Courtney Sebastianelli,"CJTF-RS24 leadership visits Iquitos school, hospital [Image 20 of 24]","U.S. Air Force Lt. Col. Lanette Walker, Embedded Health Engagement Team site lead for Iquitos, shakes hands with Peruvian Air Force Col. Fidel Castro, Combined Joint Task Force – Resolute Sentinel 2024 deputy commander, during a visit to Hospital Regional de Loreto in Iquitos, Peru, June 6, 2024. RS24 is an opportunity for cultural and tactical integration between the U.S. and its allied Latin American nations. (U.S. Air Force photo by Senior Airman Courtney Sebastianelli)",https://www.dvidshub.net/image/8465313/cjtf-rs24-leadership-visits-iquitos-school-hospital,dvidshub,https://d1ldvf68ux039x.cloudfront.net/thumbs/photos/2406/8465313/250w_q95.jpg,general,en,us,2024-06-10T21:25:22+00:00,health
Jory Heckman,What’s next for VA’s flagship app after surpassing 2M downloads,"Veterans can use VA’s health and benefits app to view upcoming appointments, message their doctors, manage their prescriptions, and more.The post What’s next for VA’s flagship app after surpassing 2M downloads first appeared on Federal News Network.",https://federalnewsnetwork.com/it-modernization/2024/06/whats-next-for-vas-flagship-app-after-surpassing-2m-downloads/,federalnewsradio,https://federalnewsnetwork.com/wp-content/uploads/2024/06/va-app-1024x576.jpg,general,en,us,2024-06-10T21:24:28+00:00,health
Emily Halling,New Addiction Recovery House Opens Its Doors,"SUPERIOR, Wi. &#8212; Life is full of ups and downs. And for some people, all they need is a push in the right direction. Especially while living in a comfortable, cozy, home-like environment. That is what Emily Mack is looking to achieve. &#8220;Obviously, I see a lot of clients that are struggling with mental health and with substance use. Where...",https://www.fox21online.com/2024/06/10/new-addiction-recovery-house-opens-its-doors/,fox21online,,general,en,us,2024-06-10T21:17:57+00:00,health
Betsy McCaughey,Are excess post-COVID deaths collateral damage from public-health overkill?,A group of Dutch medical researchers has ignited a firestorm by calling for an investigation of the deaths caused by vaccine mandates and lockdowns imposed on the public during the COVID-19 pandemic.,https://nypost.com/2024/06/10/opinion/excess-post-covid-deaths-the-collateral-damage-of-lockdown/,Post,https://nypost.com/wp-content%2Fuploads%2Fsites%2F2%2F2024%2F06%2Fnewspress-collage-9pdn0lu7p-1718053391652.jpg?quality%3D90%26strip%3Dall%261718039165,general,en,zm,2024-06-10T21:15:25+00:00,health
,"Sun Life U.S. and DentaQuest donate $50,000 to Dimock Center's new Cardiometabolic Clinic","(marketscreener.com) BOSTON and WELLESLEY, Mass., June 10, 2024 /PRNewswire/ -- Sun Life U.S. and DentaQuest, part of Sun Life U.S., recently contributed $50,000 to The Dimock Center, an organization that aims to create a healthier Boston by breaking down barriers to care and addressing racial health inequities.&nbsp;The donation will support operations for the...https://www.marketscreener.com/quote/stock/SUN-LIFE-FINANCIAL-INC-1411687/news/Sun-Life-U-S-and-DentaQuest-donate-50-000-to-Dimock-Center-s-new-Cardiometabolic-Clinic-46942491/?utm_medium=RSS&utm_content=20240610",https://www.marketscreener.com/quote/stock/SUN-LIFE-FINANCIAL-INC-1411687/news/Sun-Life-U-S-and-DentaQuest-donate-50-000-to-Dimock-Center-s-new-Cardiometabolic-Clinic-46942491/?utm_medium=RSS&utm_content=20240610,4-traders,,general,en,us,2024-06-10T21:09:08+00:00,health
AP News,Things to know about FDA warning on paralytic shellfish poisoning in Pacific Northwest,"The U.S. Food and Drug Administration says consumers should avoid shellfish from Oregon and Washington state as they may be contaminated with toxins that cause paralytic shellfish poisoning. The federal warning follows shellfish harvesting closures in both states. Oregon authorities say elevated levels of toxins were first detected in shellfish along its coast on May 17. Since then, state health officials say at least 31 people in Oregon have been sickened. Paralytic shellfish poisoning is caused by a neurotoxin that's produced by algae. Symptoms range from numbing sensation to full respiratory...",https://www.mymotherlode.com/news/national/3372911/things-to-know-about-fda-warning-on-paralytic-shellfish-poisoning-in-pacific-northwest.html,mymotherlode,,general,en,us,2024-06-10T21:08:05+00:00,health
Page Six Video,"T.J. Holmes ‘walked the streets,’ slept on bench before Amy Robach ‘saved’ him from ‘awful’ depression","T.J. Holmes is crediting Amy Robach with &#8220;saving&#8221; him from depression. During an episode of their “Amy & T.J.” podcast, the co-workers-turned-lovebirds talked about how their former careers as broadcast journalists for “GMA3” came at “a huge price” to their health. Watch the full video for more on what they said about their journey. Subscribe...",https://pagesix.com/video/t-j-holmes-walked-the-streets-slept-on-bench-before-amy-robach-saved-him-from-awful-depression/,Post,https://pagesix.com/wp-content%2Fuploads%2Fsites%2F3%2F2024%2F06%2Fwp-thumb-TJ.png,general,en,zm,2024-06-10T21:07:52+00:00,health
Radio Ink,Charlottesville Radio Group Raises $82K for UVA Health Children’s,"Saga Communications' Charlottesville Radio Group held its first Cares for Kids Radiothon since the COVID pandemic, bringing in $82,091 for UVA Health Children's. The radiothon aired on Saga's five stations, including Newsradio WINA-AM and C-Ville Country 92.7.",https://radioink.com/2024/06/10/charlottesville-radio-group-raises-82k-for-uva-health-childrens/,radioink,,general,en,us,2024-06-10T21:00:10+00:00,health
The Associated Press,Things to know about FDA warning on paralytic shellfish poisoning in Pacific Northwest,"The U.S. Food and Drug Administration says consumers should avoid consuming shellfish from Oregon and Washington state as they may be contaminated with toxins that cause paralytic shellfish poisoning. At least 31 people have been sickened in Oregon so far, according to state health officials. Here&#8217;s what to know about the federal agency&#8217;s advisory. What&#8217;s [&#8230;]",https://financialpost.com/pmn/business-pmn/things-to-know-about-fda-warning-on-paralytic-shellfish-poisoning-in-pacific-northwest,Financial Post | Canada Business News,,business,en,us,2024-06-10T20:47:55+00:00,health
The Associated Press,Things to know about FDA warning on paralytic shellfish poisoning in Pacific Northwest,"The U.S. Food and Drug Administration says consumers should avoid consuming shellfish from Oregon and Washington state as they may be contaminated with toxins that cause paralytic shellfish poisoning. At least 31 people have been sickened in Oregon so far, according to state health officials. Here&#8217;s what to know about the federal agency&#8217;s advisory. What&#8217;s [&#8230;]",https://nationalpost.com/pmn/health-pmn/things-to-know-about-fda-warning-on-paralytic-shellfish-poisoning-in-pacific-northwest,nationalpost,,general,en,us,2024-06-10T20:47:48+00:00,health
The Canadian Press,Things to know about FDA warning on paralytic shellfish poisoning in Pacific Northwest,"The U.S. Food and Drug Administration says consumers should avoid consuming shellfish from Oregon and Washington state as they may be contaminated with toxins that cause paralytic shellfish poisoning. At least 31 people have been sickened in Oregon so far, according to state health officials. Here's what to know about the federal agency's advisory.",https://ca.finance.yahoo.com/news/things-know-fda-warning-paralytic-204711260.html,sports,,general,en,us,2024-06-10T20:47:11+00:00,health
Investing.com,Hims & Hers health CFO sells over $2.1m in company stock,Hims & Hers health CFO sells over $2.1m in company stock,https://www.investing.com/news/company-news/hims--hers-health-cfo-sells-over-21m-in-company-stock-93CH-3478385,Investing.com | Stock Market Quotes &amp; Financial News,https://i-invdn-com.investing.com/news/news_headline_rolled_108x81.jpg,business,en,us,2024-06-10T20:40:54+00:00,health
Jane Edwards,DHA Director Lt. Gen. Telita Crosland Welcomes Staff of Newly Created R&D Organization,"U.S. Army Lt. Gen. Telita Crosland, director of the Defense Health Agency, welcomed the employees of the newly established DHA Research and Development organization during an event at Fort Detrick in Maryland, DVIDS reported Thursday. DHA Research and Development is led by Brig. Gen. Edward Bailey, who also oversees the agency&#8217;s Research and Engineering Directorate, and has more than 1,500 scientists, acquisition experts, program managers and support staff at offices and laboratories worldwide. The newly created organization includes the Army’s Medical Research and Development Command...",https://executivegov.com/2024/06/dha-director-lt-gen-telita-crosland-welcomes-staff-of-newly-created-randd-organization/,executivegov,,general,en,us,2024-06-10T20:36:05+00:00,health
Jeff Elkins,Norman Regional opens new Behavioral Health Center to meet growing need,A new behavioral health hospital allows Norman Regional Health System to care for more Cleveland County residents needing inpatient mental health treatment.,https://journalrecord.com/2024/06/norman-regional-opens-new-behavioral-health-center-to-meet-growing-need/,journalrecord,,general,en,us,2024-06-10T20:35:22+00:00,health
Daily Record Staff,Loyola University MD names Mercy Health Services CEO Maine as Business Leader of the Year,"Loyola University Maryland’s Sellinger School of Business and Management Monday named David N. Maine, M.D., president and CEO of Mercy Health Services, as its 2024 Business Leader of the Year. The award honors business executives who embody Loyola’s Jesuit commitment to community and service in the leadership of their organization. He will be honored at [&#8230;]The post Loyola University MD names Mercy Health Services CEO Maine as Business Leader of the Year appeared first on Maryland Daily Record.",https://thedailyrecord.com/2024/06/10/loyola-university-md-names-mercy-health-services-ceo-maine-as-business-leader-of-the-year/,thedailyrecord,,general,en,us,2024-06-10T20:33:33+00:00,health
Josie Copson,Happy Valley’s James Norton to read CBeebies Bedtime Story about own health condition,He is the latest celebrity to take on the job.,https://metro.co.uk/2024/06/10/james-norton-read-cbeebies-bedtime-story-health-condition-21008488/,Metro,,general,en,gb,2024-06-10T20:30:21+00:00,health
Conor Duffy and Brendan Esposito,What is 'risky play' and what benefits does it have for kids?,"Studies suggest the absence of ""risky play"" in the modern world could be contributing to the teen mental health crisis. Here's what it's all about.",https://www.abc.net.au/news/2024-06-11/risky-play-benefits-for-kids-children-parents/103939538,ABC AU,https://live-production.wcms.abc-cdn.net.au/976d673193a67acdaddbd4f3a745eacf?impolicy=wcms_crop_resize&cropH=844&cropW=1500&xPos=0&yPos=78&width=862&height=485,general,en,au,2024-06-10T20:25:22+00:00,health
Lynn Bonner,"Even when insured, NC’s Latino residents are less likely to receive healthcare","Lack of insurance is often cited as a reason Latino residents have a harder time finding healthcare, but Blue Cross Blue Shield found that even Latino residents who have health insurance are less likely to have chronic health conditions under control.  Latino residents insured by Blue Cross are less likely to have colorectal cancer screenings, [&#8230;]The post Even when insured, NC&#8217;s Latino residents are less likely to receive healthcare appeared first on NC Newsline.",https://ncnewsline.com/briefs/even-when-insured-ncs-latino-residents-are-less-likely-to-receive-healthcare/,pulse,,general,en,us,2024-06-10T20:21:37+00:00,health
