author,title,description,url,source,image,category,language,country,published_at,topic
,New Louisiana law requiring classrooms to display Ten Commandments churns old political conflicts,A bill signed into law this week makes Louisiana the only state to require that the Ten Commandments be displayed in every classroom in public schools and colleges,https://www.latimes.com/world-nation/story/2024-06-20/new-louisiana-law-requiring-classrooms-to-display-ten-commandments-churns-old-political-conflicts,latimes,,general,en,us,2024-06-20T21:27:16+00:00,politics
Sajid Salamat,"Govt to allay PPP”s concerns, PM assures Bilawal","After political tensions rose among ruling coalition partners over the matter of federal budget 2024-25, Prime Minister Shehbaz Sharif on Thursday assured Pakistan Peoples Party (PPP) Chairman Bilawal Bhutto-Zardari of taking steps to address the key ally&#8217;s reservations on multiple issues, sources said. The top leaders of the ruling coalition partners &#8211; Pakistan Muslim League-Nawaz [&#8230;]",https://dailytimes.com.pk/1202487/govt-to-allay-ppps-concerns-pm-assures-bilawal/,Daily Times,,general,en,pk,2024-06-20T21:15:50+00:00,politics
AP News,TikTok accuses federal agency of ‘political demagoguery’ in legal challenge against potential US ban,"TikTok on Thursday disclosed a letter the company sent to the government in April accusing the federal agency that once held the platform’s future in its hands of “political demagoguery.” The internal documents disclosed Thursday provide details about negotiations TikTok held between January 2021 and August 2022 with the Committee on Foreign Investment in the United States. TikTok has said those talks ultimately resulted in a 90-page draft national security agreement that would require the company to implement more robust safeguard for U.S. user data. However, attorneys for TikTok said...",https://www.mymotherlode.com/news/national/3378817/tiktok-accuses-federal-agency-of-political-demagoguery-in-legal-challenge-against-potential-us-ban.html,mymotherlode,,general,en,us,2024-06-20T21:08:05+00:00,politics
Associated Press,TikTok accuses federal agency of ’political demagoguery’ in legal challenge against potential US ban,"TikTok disclosed a letter Thursday that accused the Biden administration of engaging in &#8220;political demagoguery&#8221; during high-stakes negotiations between the government and the company as it sought to relieve concerns about its presence in the U.S. The letter &#8212; sent to David Newman, a top official in the Justice Department&#8217;s national security division, before President [&#8230;]",https://torontosun.com/news/world/tiktok-accuses-federal-agency-of-political-demagoguery-in-legal-challenge-against-potential-us-ban,torontosun,,general,en,us,2024-06-20T20:51:14+00:00,politics
,Fox News Politics: Hot Takes on 'Cheap Fakes',"The latest updates from the 2024 campaign trail, exclusive interviews and more Fox News politics content",https://www.foxnews.com/politics/fox-news-politics-hot-takes-cheap-fakes,FOX News - Video,https://a57.foxnews.com/static.foxnews.com/foxnews.com/content/uploads/2024/01/931/523/biden-mcauliffe-youngkin.jpeg?ve=1&tl=1,general,en,us,2024-06-20T20:40:14+00:00,politics
"Rick Hurd, Shomik Mukherjee, Jakob Rodgers",FBI raids home of Oakland Mayor Sheng Thao,The FBI also raided a home belonging to a member of a politically influential family who runs the city's recycling company.,https://www.timesheraldonline.com/2024/06/20/reports-fbi-raids-home-of-oakland-mayor-sheng-thao/,timesheraldonline,https://www.timesheraldonline.com/wp-content/uploads/2024/06/EBT-MAYORRAID-0621-9.jpg?w=1400px&strip=all,general,en,us,2024-06-20T20:35:29+00:00,politics
Sajid Salamat,Fate of cease-fire proposal hinges on Netanyahu and Sinwar,"The fate of the proposed cease-fire deal for Gaza hinges in many ways on two men: Israeli Prime Minister Benjamin Netanyahu and Hamas´ leader in Gaza, Yahya Sinwar. Each leader faces significant political and personal pressures that may be influencing their decision-making. And neither seems to be in a rush to make concessions to end [&#8230;]",https://dailytimes.com.pk/1202429/fate-of-cease-fire-proposal-hinges-on-netanyahu-and-sinwar/,dailytimes,,general,en,pk,2024-06-20T20:16:11+00:00,politics
AP News,"FBI raids homes in Oakland, California, including one belonging to the city’s mayor","Federal authorities have raided a home belonging to Oakland Mayor Sheng Thao as part of an investigation that included a search of at least two other houses. FBI agents early Thursday carried boxes out of 80 Maiden Lane, a four-bedroom home that property records link to the first-term mayor. The mayor's spokesperson referred inquiries to the FBI, which confirmed only “court-authorized law enforcement activity.” The San Francisco Chronicle reports agents also conducted searches about 3 miles to the south at two homes owned by members of a politically influential family.",https://www.mymotherlode.com/news/state/3378785/fbi-raids-homes-in-oakland-california-including-one-belonging-to-the-citys-mayor.html,mymotherlode,,general,en,us,2024-06-20T20:12:51+00:00,politics
AP News,Slovakia’s parliament backs a contentious plan to overhaul the country’s public broadcasting,"Slovakia’s parliament has approved a government plan to overhaul the country’s public broadcaster. It's a move that critics say would result in the government taking full control of the media. The coalition government of populist Prime Minister Robert Fico agreed on the measure on April 24. Fico says the changes are needed because the services are politically biased. The plan has been widely criticized by local journalists, the opposition, international media organizations and the European Union. The changes were approved on Thursday. It means the public broadcaster known as RTVS will...",https://www.mymotherlode.com/news/world/3378767/slovakias-parliament-backs-a-contentious-plan-to-overhaul-the-countrys-public-broadcasting.html,mymotherlode,,general,en,us,2024-06-20T20:06:40+00:00,politics
mirrornews@mirror.co.uk (Ellie Fry),BBC Question Time viewers all have same the complaint about Fiona Bruce,Question Time viewers are tuned in to watch four political party leaders answer questions from the public - including Rishi Sunak and Keir Starmer - but they all have the same issue with presenter Fiona Bruce's moderating style,https://www.mirror.co.uk/news/politics/question-time-viewers-same-complaint-33064230,Mirror,https://i2-prod.mirror.co.uk/incoming/article33075755.ece/ALTERNATES/s98/0_DN_CHP_200624SLUG_17204.jpg,general,en,gb,2024-06-20T20:03:08+00:00,politics
,Slovak parliament approves government's contested public broadcaster revamp,"(marketscreener.com) Slovakia's parliament approved the government's planned revamp and leadership change at public broadcaster RTVS on Thursday, overruling concerns the changes will bring the broadcaster under political control and harm media freedom. The changes come amid a wider push by Robert Fico's leftist-nationalist cabinet to reshape Slovak...https://www.marketscreener.com/news/latest/Slovak-parliament-approves-government-s-contested-public-broadcaster-revamp--47013199/?utm_medium=RSS&utm_content=20240620",https://www.marketscreener.com/news/latest/Slovak-parliament-approves-government-s-contested-public-broadcaster-revamp--47013199/?utm_medium=RSS&utm_content=20240620,4-traders,,general,en,us,2024-06-20T19:58:57+00:00,politics
Paul Sakkal,The unusual political pairing squaring up against Labor on housing,Max Chandler-Mather and Andrew Bragg have little in common - except for a shared conviction that the federal government’s agenda on housing is behind the times.,https://www.watoday.com.au/politics/federal/the-unusual-political-pairing-squaring-up-against-labor-on-housing-20240618-p5jmm0.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal,watoday,https://static.ffx.io/images/$zoom_1.0347%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/e4cceaf01bea2b907ea1dafb036d2e499f95b94c,general,en,au,2024-06-20T19:34:00+00:00,politics
Paul Sakkal,The unusual political pairing squaring up against Labor on housing,Max Chandler-Mather and Andrew Bragg have little in common - except for a shared conviction that the federal government’s agenda on housing is behind the times.,https://www.smh.com.au/politics/federal/the-unusual-political-pairing-squaring-up-against-labor-on-housing-20240618-p5jmm0.html?ref=rss&utm_medium=rss&utm_source=rss_feed,The Sydney Morning Herald,https://static.ffx.io/images/$zoom_1.0347%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/e4cceaf01bea2b907ea1dafb036d2e499f95b94c,general,en,au,2024-06-20T19:34:00+00:00,politics
Paul Sakkal,The unusual political pairing squaring up against Labor on housing,Max Chandler-Mather and Andrew Bragg have little in common - except for a shared conviction that the federal government’s agenda on housing is behind the times.,https://www.watoday.com.au/politics/federal/the-unusual-political-pairing-squaring-up-against-labor-on-housing-20240618-p5jmm0.html?ref=rss&utm_medium=rss&utm_source=rss_feed,watoday,https://static.ffx.io/images/$zoom_1.0347%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/e4cceaf01bea2b907ea1dafb036d2e499f95b94c,general,en,au,2024-06-20T19:34:00+00:00,politics
Paul Sakkal,The unusual political pairing squaring up against Labor on housing,Max Chandler-Mather and Andrew Bragg have little in common - except for a shared conviction that the federal government’s agenda on housing is behind the times.,https://www.smh.com.au/politics/federal/the-unusual-political-pairing-squaring-up-against-labor-on-housing-20240618-p5jmm0.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal,The Sydney Morning Herald,https://static.ffx.io/images/$zoom_1.0347%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/e4cceaf01bea2b907ea1dafb036d2e499f95b94c,politics,en,au,2024-06-20T19:34:00+00:00,politics
Paul Sakkal,The unusual political pairing squaring up against Labor on housing,Max Chandler-Mather and Andrew Bragg have little in common - except for a shared conviction that the federal government’s agenda on housing is behind the times.,https://www.theage.com.au/politics/federal/the-unusual-political-pairing-squaring-up-against-labor-on-housing-20240618-p5jmm0.html?ref=rss&utm_medium=rss&utm_source=rss_feed,The Age,https://static.ffx.io/images/$zoom_1.0347%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/e4cceaf01bea2b907ea1dafb036d2e499f95b94c,general,en,au,2024-06-20T19:34:00+00:00,politics
Paul Sakkal,The unusual political pairing squaring up against Labor on housing,Max Chandler-Mather and Andrew Bragg have little in common - except for a shared conviction that the federal government’s agenda on housing is behind the times.,https://www.brisbanetimes.com.au/politics/federal/the-unusual-political-pairing-squaring-up-against-labor-on-housing-20240618-p5jmm0.html?ref=rss&utm_medium=rss&utm_source=rss_feed,Brisbane Times,https://static.ffx.io/images/$zoom_1.0347%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/e4cceaf01bea2b907ea1dafb036d2e499f95b94c,general,en,au,2024-06-20T19:34:00+00:00,politics
Paul Sakkal,The unusual political pairing squaring up against Labor on housing,Max Chandler-Mather and Andrew Bragg have little in common - except for a shared conviction that the federal government’s agenda on housing is behind the times.,https://www.brisbanetimes.com.au/politics/federal/the-unusual-political-pairing-squaring-up-against-labor-on-housing-20240618-p5jmm0.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal,brisbanetimes,https://static.ffx.io/images/$zoom_1.0347%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/e4cceaf01bea2b907ea1dafb036d2e499f95b94c,general,en,au,2024-06-20T19:34:00+00:00,politics
Paul Sakkal,The unusual political pairing squaring up against Labor on housing,Max Chandler-Mather and Andrew Bragg have little in common - except for a shared conviction that the federal government’s agenda on housing is behind the times.,https://www.theage.com.au/politics/federal/the-unusual-political-pairing-squaring-up-against-labor-on-housing-20240618-p5jmm0.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal,The Age,https://static.ffx.io/images/$zoom_1.0347%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/q_86%2Cf_auto/e4cceaf01bea2b907ea1dafb036d2e499f95b94c,politics,en,au,2024-06-20T19:34:00+00:00,politics
Avinash P. Subramanyam,Tirumala hawkers caught in political crossfire,Tirumala hawkers caught in political crossfire,https://www.deccanchronicle.com/news/tirumala-hawkers-caught-in-political-crossfire-900089,deccanchronicle,https://www.deccanchronicle.com/h-upload/2024/06/20/1098578-9.webp,general,en,us,2024-06-20T19:25:46+00:00,politics
AP News,Louisiana’s new law requiring the Ten Commandments in classrooms churns old political conflicts,"A bill signed into law this week makes Louisiana the only state to require that the Ten Commandments be displayed in every classroom in public schools and colleges. It also churns long-running conflicts over the role of religion in government institutions. In 1980, the U.S. Supreme Court ruled that a similar Kentucky law was unconstitutional. But the makeup of the Supreme Court has changed over the years. And religious conservatives have gained hope from a 2022 Supreme Court ruling in favor of a high school football coach who knelt and prayed on the field after games.",https://www.mymotherlode.com/news/national/us-government/3378728/louisianas-new-law-requiring-the-ten-commandments-in-classrooms-churns-old-political-conflicts.html,mymotherlode,,general,en,us,2024-06-20T19:10:48+00:00,politics
Eric Garcia,Jasmine Crockett wants to prove that Democrats aren’t weak: ‘Everyone’s so freakin’ polite’,The freshman Democrat from Texas tells Eric Garcia about how her ‘bleach blonde bad-built butch body’ remarks came about and why the Oversight Committee wasn’t her first choice,https://www.independent.co.uk/news/world/americas/us-politics/jasmine-crockett-democrat-interview-b2566048.html,Independent,https://static.independent.co.uk/2024/06/20/13/US%20comp%20copy-1.jpg?width=1200&auto=webp,general,en,gb,2024-06-20T19:08:26+00:00,politics
Paul Sakkal,"Dan Andrews joins pro-Israel group, denounces ‘antisemitism and terrorism’","Publicly expressing support for Israel has become politically tricky for Labor MPs, but Andrews and former Labor senator Nova Peris are both taking on new roles.",https://www.smh.com.au/politics/federal/dan-andrews-joins-pro-israel-group-denounces-antisemitism-and-terrorism-20240620-p5jner.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal,The Sydney Morning Herald,https://static.ffx.io/images/$zoom_1.0347%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_5/t_crop_custom/q_86%2Cf_auto/ffe49308ad78fc8123f922a632c39009aebddfc7,politics,en,au,2024-06-20T19:00:00+00:00,politics
Paul Sakkal,"Dan Andrews joins pro-Israel group, denounces ‘antisemitism and terrorism’","Publicly expressing support for Israel has become politically tricky for Labor MPs, but Andrews and former Labor senator Nova Peris are both taking on new roles.",https://www.theage.com.au/politics/federal/dan-andrews-joins-pro-israel-group-denounces-antisemitism-and-terrorism-20240620-p5jner.html?ref=rss&utm_medium=rss&utm_source=rss_feed,The Age,https://static.ffx.io/images/$zoom_1.0347%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_5/t_crop_custom/q_86%2Cf_auto/ffe49308ad78fc8123f922a632c39009aebddfc7,general,en,au,2024-06-20T19:00:00+00:00,politics
Paul Sakkal,"Dan Andrews joins pro-Israel group, denounces ‘antisemitism and terrorism’","Publicly expressing support for Israel has become politically tricky for Labor MPs, but Andrews and former Labor senator Nova Peris are both taking on new roles.",https://www.brisbanetimes.com.au/politics/federal/dan-andrews-joins-pro-israel-group-denounces-antisemitism-and-terrorism-20240620-p5jner.html?ref=rss&utm_medium=rss&utm_source=rss_feed,Brisbane Times,https://static.ffx.io/images/$zoom_1.0347%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_5/t_crop_custom/q_86%2Cf_auto/ffe49308ad78fc8123f922a632c39009aebddfc7,general,en,au,2024-06-20T19:00:00+00:00,politics
Paul Sakkal,"Dan Andrews joins pro-Israel group, denounces ‘antisemitism and terrorism’","Publicly expressing support for Israel has become politically tricky for Labor MPs, but Andrews and former Labor senator Nova Peris are both taking on new roles.",https://www.brisbanetimes.com.au/politics/federal/dan-andrews-joins-pro-israel-group-denounces-antisemitism-and-terrorism-20240620-p5jner.html?ref=rss&utm_medium=rss&utm_source=rss_politics_federal,brisbanetimes,https://static.ffx.io/images/$zoom_1.0347%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_5/t_crop_custom/q_86%2Cf_auto/ffe49308ad78fc8123f922a632c39009aebddfc7,general,en,au,2024-06-20T19:00:00+00:00,politics
Paul Sakkal,"Dan Andrews joins pro-Israel group, denounces ‘antisemitism and terrorism’","Publicly expressing support for Israel has become politically tricky for Labor MPs, but Andrews and former Labor senator Nova Peris are both taking on new roles.",https://www.watoday.com.au/politics/federal/dan-andrews-joins-pro-israel-group-denounces-antisemitism-and-terrorism-20240620-p5jner.html?ref=rss&utm_medium=rss&utm_source=rss_feed,watoday,https://static.ffx.io/images/$zoom_1.0347%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_5/t_crop_custom/q_86%2Cf_auto/ffe49308ad78fc8123f922a632c39009aebddfc7,general,en,au,2024-06-20T19:00:00+00:00,politics
