author,title,description,url,source,image,category,language,country,published_at,topic
,Merck Animal Division's Dog Flu Treatment Gets Agriculture Department Approval,(marketscreener.com) By Denny Jacob Merck's animal division said the Agriculture Department has approved its dog flu treatment. Merck Animal Health's Nobivac NXT Canine Flu H3N2 is expected to be available at veterinary clinics and hospitals nationwide late this summer. The drugmaker said the product is indicated for the vaccination of healthy dogs...https://www.marketscreener.com/quote/stock/MERCK-CO-INC-13611/news/Merck-Animal-Division-s-Dog-Flu-Treatment-Gets-Agriculture-Department-Approval-47180499/?utm_medium=RSS&utm_content=20240625,https://www.marketscreener.com/quote/stock/MERCK-CO-INC-13611/news/Merck-Animal-Division-s-Dog-Flu-Treatment-Gets-Agriculture-Department-Approval-47180499/?utm_medium=RSS&utm_content=20240625,4-traders,,general,en,us,2024-06-25T20:37:20+00:00,health
Sajid Salamat,Doctors treat thousands of heatstroke victims in southern Pakistan as temperatures soar,"A days-long intense heat wave has disrupted normal life in Pakistan, especially in its largest city, Karachi, where doctors treated thousands of victims of heatstroke at various hospitals, health officials said Tuesday. Several people fell unconscious in the city and some of them later died, local media said. Temperatures soared as high as 47 degrees [&#8230;]",https://dailytimes.com.pk/1203854/doctors-treat-thousands-of-heatstroke-victims-in-southern-pakistan-as-temperatures-soar/,Daily Times,,general,en,pk,2024-06-25T20:36:44+00:00,health
Senior Airman Sarah Post,Public health Airman saves life,"1st Lt. Ha Eun Ryoo, 90th Operational Readiness Medical Squadron public health flight commander, poses for a photo in her office at the 90th Medical Group on F.E. Warren Air Force Base, Wyoming, Feb. 7, 2024. As the public health flight commander, Ryoo oversees her flight of Airmen who perform community and force health management. (U.S. Air Force photo by Senior Airman Sarah Post)",https://www.dvidshub.net/image/8497952/public-health-airman-saves-life,dvidshub,https://d1ldvf68ux039x.cloudfront.net/thumbs/photos/2406/8497952/250w_q95.jpg,general,en,us,2024-06-25T20:35:51+00:00,health
Investing.com,Oscar Health shares gain as analyst starts with overweight rating,Oscar Health shares gain as analyst starts with overweight rating,https://www.investing.com/news/company-news/oscar-health-shares-gain-as-analyst-starts-with-overweight-rating-93CH-3496516,Investing.com | Stock Market Quotes &amp; Financial News,https://i-invdn-com.investing.com/news/World_News_8_M_1440052125.jpg,business,en,us,2024-06-25T20:35:17+00:00,health
,"My Special Aflac Duck® goes prime time with Deion ""Coach Prime"" Sanders","(marketscreener.com) COLUMBUS, Ga., June 25, 2024 /PRNewswire/ -- Legendary Hall of Fame Athlete turned University of Colorado Boulder Head Football Coach Deion ""Coach Prime"" Sanders joined Aflac, a leading provider of supplemental health insurance in the U.S., on Monday, to deliver My Special Aflac Ducks at Children's Hospital Colorado. The social robotic duck...https://www.marketscreener.com/quote/stock/AFLAC-INCORPORATED-11556/news/My-Special-Aflac-Duck-goes-prime-time-with-Deion-Coach-Prime-Sanders-47176694/?utm_medium=RSS&utm_content=20240625",https://www.marketscreener.com/quote/stock/AFLAC-INCORPORATED-11556/news/My-Special-Aflac-Duck-goes-prime-time-with-Deion-Coach-Prime-Sanders-47176694/?utm_medium=RSS&utm_content=20240625,4-traders,,general,en,us,2024-06-25T20:31:08+00:00,health
Sajid Salamat,Senate proposal offers lifeline: Hope for Pakistan’s dairy industry amidst proposed tax,"The Pakistan National Budget 2024-25 originally proposed an 18% sales tax on packaged milk, a measure intended to boost government revenue but with potential widespread impacts on public health, agriculture, and economic stability. However, responding to concerns raised, the Senate of Pakistan has intervened with a recommendation to maintain the zero rating for packaged milk [&#8230;]",https://dailytimes.com.pk/1203835/senate-proposal-offers-lifeline-hope-for-pakistans-dairy-industry-amidst-proposed-tax/,Daily Times,,general,en,pk,2024-06-25T20:27:41+00:00,health
Business Wire,"Devonian Health Group to Participate in Renmark’s Boston Virtual Non-Deal Roadshow Series on Wednesday, June 26, 2024","QUEBEC CITY &#8212; Devonian Health Group Inc. (“Devonian” or the “Company”) (TSXV: GSD; OTCQB: DVHGF), announced today that they will be participating in Renmark Financial Communications Inc.’s live Virtual Non-Deal Roadshow Series in Boston on June 26, 2024 to discuss its latest investor presentation. Devonian welcomes stakeholders, investors, and other individual followers to register and [&#8230;]",https://financialpost.com/pmn/business-wire-news-releases-pmn/devonian-health-group-to-participate-in-renmarks-boston-virtual-non-deal-roadshow-series-on-wednesday-june-26-2024,business,,general,en,us,2024-06-25T20:25:11+00:00,health
,"Devonian Health Group GAAP EPS of -C$0.002, revenue of C$5.13M","Devonian Health Group GAAP EPS of -C$0.002, revenue of C$5.13M",https://seekingalpha.com/news/4119171-devonian-health-group-gaap-eps-of-c0002-revenue-of-c513m?utm_source=feed_news_all&utm_medium=referral&feed_item_type=news,Seeking Alpha,,business,en,us,2024-06-25T20:18:15+00:00,health
JonathanGoetz,RABBIT HEMORRHAGIC DISEASE CONFIRMED IN JAMUL AND DULZURA,"Rabbit Hemorrhagic Disease virus type 2California Department of Fish and Wildlife (CDFW)Deana CliffordHealth/FitnessCommunitiesRural communitiesBy Miriam Raftery June 25, 2024 (San Diego’s East County)—Rabbit Hemorrhagic Disease Virus 2 (RHDV2) has been confirmed in three wild cottontail rabbits in Jamul and Dulzura in May, the California Department of Fish and Wildlife (CDFW) confirms. The disease, a form of viral hepatitis, is fatal 50 to 100% of the time in wild rabbits and hares, but does not affect humans, according to the U.S. Department of Agriculture’s Animal and Plant Health...",https://www.eastcountymagazine.org/rabbit-hemorrhagic-disease-confirmed-jamul-and-dulzura,eastcountymagazine,,general,en,us,2024-06-25T20:16:09+00:00,health
Business Wire,Devonian Health Group Reports Third Quarter 2024 Financial Results and Business Update and Announces Engagement of Investor Relations Firm,"Third quarter revenues increased 1,162% year over year Third quarter net loss for the quarter of $ 0.002 per share Renmark Financial Communications selected for investor relations QUEBEC CITY &#8212; Devonian Health Group Inc. (“Devonian” or the “Company”) (TSXV: GSD; OTCQB: DVHGF), today announced financial results for its third quarter ended on April 30, 2024. [&#8230;]",https://financialpost.com/pmn/business-wire-news-releases-pmn/devonian-health-group-reports-third-quarter-2024-financial-results-and-business-update-and-announces-engagement-of-investor-relations-firm,business,,general,en,us,2024-06-25T20:14:57+00:00,health
,"DEVONIAN HEALTH : TO PARTICIPATE IN RENMARK'S BOSTON VIRTUAL NON-DEAL ROADSHOW SERIES ON WEDNESDAY, JUNE 26, 2024","(marketscreener.com) PRESS RELEASE For immediate release DEVONIAN HEALTH GROUP TO PARTICIPATE IN RENMARK'S BOSTON VIRTUAL NON-DEAL ROADSHOW SERIES ON WEDNESDAY, JUNE 26, 2024 Qu&eacute;bec, QU&Eacute;BEC, June 25, 2024 - Devonian Health Group Inc. , announced today that they will be participating in Renmark Financial...https://www.marketscreener.com/quote/stock/DEVONIAN-HEALTH-GROUP-INC-49479228/news/DEVONIAN-HEALTH-TO-PARTICIPATE-IN-RENMARK-S-BOSTON-VIRTUAL-NON-DEAL-ROADSHOW-SERIES-ON-WEDNESDAY-47175518/?utm_medium=RSS&utm_content=20240625",https://www.marketscreener.com/quote/stock/DEVONIAN-HEALTH-GROUP-INC-49479228/news/DEVONIAN-HEALTH-TO-PARTICIPATE-IN-RENMARK-S-BOSTON-VIRTUAL-NON-DEAL-ROADSHOW-SERIES-ON-WEDNESDAY-47175518/?utm_medium=RSS&utm_content=20240625,4-traders,,general,en,us,2024-06-25T20:12:17+00:00,health
,Finland to be world's first nation to administer bird flu vaccine,"Finland will become the world's first nation to administer bird flu vaccinations stating next week, the nation's health officials announced Tuesday.",https://www.upi.com/Health_News/2024/06/25/world-finland-first-to-use-bird-flu-vaccine/7431719343172/,upi,https://cdnph.upi.com/ph/st/th/7431719343172/2024/i/17193439687641/v1.5/Finland-to-be-worlds-first-nation-to-administer-bird-flu-vaccine.jpg,general,en,us,2024-06-25T20:06:56+00:00,health
,USDA Approves Merck Animal Health's NOBIVAC® NXT Canine Flu H3N2 &ndash; The First and Only RNA-Particle Technology Vaccine for Canine Influenza,(marketscreener.com) Innovative technology represents a breakthrough scientific achievement for highly contagious respiratory diseasehttps://www.marketscreener.com/quote/stock/MERCK-CO-INC-13611/news/USDA-Approves-Merck-Animal-Health-s-NOBIVAC-NXT-Canine-Flu-H3N2-The-First-and-Only-RNA-Particl-47175466/?utm_medium=RSS&utm_content=20240625,https://www.marketscreener.com/quote/stock/MERCK-CO-INC-13611/news/USDA-Approves-Merck-Animal-Health-s-NOBIVAC-NXT-Canine-Flu-H3N2-The-First-and-Only-RNA-Particl-47175466/?utm_medium=RSS&utm_content=20240625,4-traders,,general,en,us,2024-06-25T20:06:06+00:00,health
