chars,group,health,holdings,image,llc,management,million,nasdaq,new,nyse,political,position,sells,shares,sports,stock,technologies,technology,world
0.0,0.0,0.0,0.0,0.0,0.4821018454393266,0.5267980216819717,0.0,0.38972412813130314,0.0,0.0,0.0,0.0,0.0,0.4171307919239803,0.0,0.0,0.40518966097017467,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5469891703561867,0.0,0.0,0.0,0.0,0.0,0.5854552216167765,0.0,0.0,0.0,0.5983686413864798,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5469891703561867,0.0,0.0,0.0,0.0,0.0,0.5854552216167765,0.0,0.0,0.0,0.5983686413864798,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6785431445930948,0.0,0.0,0.0,0.734560549529931,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809486960812197,0.0,0.0,0.7054134738102096,0.520653611055169,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5284094608149655,0.5773988654652307,0.0,0.0,0.0,0.4223319207664632,0.0,0.0,0.0,0.4571977040432419,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5426357697246218,0.0,0.0,0.0,0.5874332861214667,0.0,0.0,0.0,0.6003903361746442,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42918212392263383,0.0,0.0,0.6294867943303089,0.464613428503631,0.0,0.0,0.4513130203341244,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5812474440756895,0.0,0.0,0.0,0.8137268637297641,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5793962594986747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4501906533803754,0.0,0.0,0.0,0.4873563256447533,0.0,0.0,0.4734048604967425,0.0,0.0
0.0,0.5793962594986747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4501906533803754,0.0,0.0,0.0,0.4873563256447533,0.0,0.0,0.4734048604967425,0.0,0.0
0.0,0.789649920473754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6135576607750847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.5793962594986747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4501906533803754,0.0,0.0,0.0,0.4873563256447533,0.0,0.0,0.4734048604967425,0.0,0.0
0.0,0.5793962594986747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4501906533803754,0.0,0.0,0.0,0.4873563256447533,0.0,0.0,0.4734048604967425,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.4574840298285843,0.0,0.0,0.36982344362624625,0.0,0.0,0.0,0.5177403771543106,0.0,0.0,0.0,0.4713956820007047,0.0,0.4045614858725758,0.0
0.0,0.0,0.0,0.6921298815198669,0.0,0.0,0.0,0.0,0.0,0.0,0.4973855166833777,0.0,0.0,0.0,0.0,0.0,0.0,0.5230333401427719,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.6471940164019128,0.0,0.0,0.0,0.0,0.5172706250074023,0.0,0.0,0.0,0.5599741115783944,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.4723122897873308,0.0,0.0,0.38181039355974133,0.0,0.0,0.0,0.0,0.5536783833248791,0.4086605378887988,0.0,0.0,0.3969618834306256,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.43779723401002435,0.0,0.4733564127295958,0.0,0.4256086810487271,0.0,0.0,0.0,0.39931723953814746,0.3401682692905697,0.0,0.0,0.0,0.0,0.0,0.0,0.35770914135984233,0.0,0.0
0.0,0.0,0.0,0.6865362172218148,0.0,0.0,0.0,0.0,0.0,0.0,0.49336573993146154,0.0,0.0,0.0,0.5340957490044671,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5523499973843936,0.0,0.0,0.0,0.5979494757917638,0.0,0.0,0.5808320796838061,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5567137309099848,0.0,0.0,0.0,0.0,0.0,0.5958636447861828,0.0,0.0,0.5788059594012581,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467597873051529,0.5427022341108418,0.0,0.0,0.0,0.0,0.5004808709771195,0.0,0.0,0.4861536917424068,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5826334012894965,0.0,0.0,0.0,0.0,0.0,0.0,0.4186980263025267,0.0,0.0,0.0,0.0,0.0,0.5397930056429258,0.4402883072841902,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5523499973843936,0.0,0.0,0.0,0.5979494757917638,0.0,0.0,0.5808320796838061,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4331709145487525,0.0,0.0,0.0,0.0,0.6281583102927909,0.4636328971740735,0.0,0.0,0.4503605585051582,0.0,0.0
0.0,0.789649920473754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6135576607750847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.6514018356710695,0.0,0.0,0.0,0.0,0.0,0.0,0.5119233539390183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56000904294144,0.0
0.0,0.5780512748194805,0.0,0.0,0.0,0.0,0.0,0.0,0.4542786512866688,0.0,0.0,0.0,0.0,0.0,0.48622499836993144,0.0,0.0,0.47230591953192663,0.0,0.0
0.0,0.5780512748194805,0.0,0.0,0.0,0.0,0.0,0.0,0.4542786512866688,0.0,0.0,0.0,0.0,0.0,0.48622499836993144,0.0,0.0,0.47230591953192663,0.0,0.0
0.0,0.4743752701069353,0.0,0.5129054244785621,0.0,0.0,0.0,0.0,0.0,0.0,0.3685893881705699,0.0,0.0,0.0,0.0,0.0,0.4751920505708826,0.38759580319415565,0.0,0.0
0.0,0.532568438766376,0.0,0.5758252134175906,0.0,0.0,0.0,0.0,0.41853462247996914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45784817506252073,0.0
0.0,0.48350281287014274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37568148511279237,0.0,0.0,0.5510167375832535,0.40669602272403776,0.0,0.0,0.39505360610132845,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5273294990590703,0.5762187793031888,0.0,0.42628550627395845,0.0,0.0,0.0,0.0,0.0,0.4562632846736714,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5273294990590703,0.5762187793031888,0.0,0.42628550627395845,0.0,0.0,0.0,0.0,0.0,0.4562632846736714,0.0,0.0,0.0,0.0,0.0
0.0,0.7060217659747916,0.0,0.0,0.0,0.0,0.3749996825824033,0.0,0.2774240189386498,0.321983147381473,0.0,0.0,0.0,0.0,0.29693337508634826,0.0,0.0,0.0,0.3034828517577421,0.0
0.0,0.39768552089053,0.0,0.0,0.0,0.0,0.4224570722565831,0.4666455996677365,0.0,0.0,0.30900148482928225,0.0,0.43753554573928427,0.0,0.0,0.0,0.39837025676258514,0.0,0.0,0.0
0.0,0.0,0.0,0.490969670449153,0.0,0.44144527940336764,0.4823721420494053,0.0,0.0,0.0,0.35282569028225097,0.0,0.0,0.0,0.0,0.0,0.4548692085018003,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.7776776148514204,0.0,0.0,0.6286632861548428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5568070065948101,0.0,0.0,0.0,0.5224109533693535,0.4450286946579795,0.0,0.0,0.0,0.0,0.0,0.0,0.4679767239272322,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932184009001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207275828310395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932184009001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207275828310395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932184009001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207275828310395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932184009001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207275828310395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932184009001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207275828310395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6705228528962041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7418888756033047,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932184009001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207275828310395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932184009001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207275828310395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932184009001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207275828310395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5612829292462217,0.0,0.554940800728412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6140050333862825,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875024699515124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4840782738756897,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8649152854053257,0.5019178708436511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932184009001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207275828310395,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932184009001255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7207275828310395,0.0,0.0
0.0,0.7582982898724995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6519077416141356,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7448469721343162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6672353318749998,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6705228528962041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7418888756033047,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.7827299154450496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6223615343732174,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.6858125403016071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7277782351548148,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6705228528962041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7418888756033047,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.699351893197279,0.0,0.0,0.0,0.7147775384561141,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
